,ds,MMM,AXP,AAPL,BA,CAT,CVX,CSCO,KO,DOW,XOM,GS,HD,IBM,INTC,JNJ,JPM,MCD,MRK,MSFT,NKE,PFE,PG,TRV,UNH,RTX,VZ,V,WMT,WBA,DIS
222,2017-11-17,230.21120747420449,100.29803340866022,140.39193514677595,295.37736819043783,141.4647511852245,121.48569443187534,35.81383756647862,47.01314928519352,81.2885472329071,84.07415682275668,249.42235570931587,170.14283633881573,149.39090950058355,42.90280938681648,139.86625581012606,107.53666694173464,167.17468651719736,57.766662119932704,81.42622389634751,56.63398820208696,35.896088624406886,89.14020292058046,136.48801168459394,220.2908194286648,133.18243467903523,49.22577701847258,113.53706916500008,94.94639584341205,73.66709763064652,108.48109207885793
223,2017-11-20,231.56883145469465,101.15850437605499,138.56347704889816,297.57005237725787,142.22538911956875,122.29420260959247,36.14692012458656,47.049070516542955,81.21112213867221,84.36614339478244,249.62953905673453,170.02852290181127,150.43899935638743,42.93887775561248,140.10929557154617,108.56468238740366,167.32131569721335,57.89103065678966,81.40578143089877,57.18409683533694,36.027707102345055,88.88374058442815,137.01354874348826,221.19382061630756,133.19442192757128,49.4339522866685,113.65043146884673,95.54138371915533,74.22894189249436,110.08654044176166
224,2017-11-21,232.0170400137795,101.56014453731869,139.07485208900914,298.5377345713589,142.71542221275766,122.62386904404764,36.37480479555174,47.126385926693985,81.4222745048023,84.46902086651801,250.01491916082253,170.4753194693947,150.78975018610666,43.04823264065611,140.6135348475831,108.84587551998673,167.7599721627784,57.96990826346815,81.62120728622205,57.553501908559475,36.055770300392766,89.03861946973291,137.13751809837225,222.55585737346576,133.39907416896807,49.61448840791337,113.97171087505865,96.05701055840655,74.4283157321348,110.66377686522428
225,2017-11-22,232.30030416702118,101.488218049558,139.89325123291744,298.21935528264765,142.7965066064261,122.28900956567003,36.37622845731281,47.087846595105134,81.15043052396837,84.2725385051508,249.50929369679523,170.4144438204747,150.9068922517553,43.03879016459264,140.65069105084274,108.7860780190868,168.14070237653135,58.009161245564705,81.77192221215886,57.83661419695335,36.10111200167462,89.01219646841943,136.98722275297177,223.1342323441366,132.91570374669902,49.595554490628835,114.08681644046996,96.01846322906704,74.37215664643506,110.8483548451407
226,2017-11-24,233.1557361662639,101.91592172836502,139.74840055389078,298.9096374501039,143.40639730411306,122.34666652232492,36.52944469778237,47.01440447075032,80.90824939335246,84.3192578309971,248.98068804702774,170.7155180451504,151.12906348310082,42.86454753517354,141.02612230984363,109.1897921196474,168.75353558224063,58.250172783159954,81.92276780977627,58.23067922483062,36.3038729916915,89.22806930395431,137.27145891881025,224.58464169664921,132.8715796859943,49.98084199704311,114.13239457486742,96.32128555079241,74.43026242748246,111.4196968358934
227,2017-11-27,234.35866288273675,102.03079240591612,140.8965325765893,298.7462602950646,144.10310154943107,122.39130632739759,36.799059918188185,46.86725768948861,80.830824299118,84.5653873330496,248.8804104858429,171.1097904034453,151.89000334094757,42.88931554174727,141.18849848687614,109.67269911786462,169.10878488948356,58.388340461475956,81.96324443213105,58.77148749658004,36.478443147661764,89.21882841242923,137.25885829988295,225.1284703978851,132.05554401660137,50.246430943215756,113.66521424114484,96.39523128091213,74.73052868895067,111.7794285871585
228,2017-11-28,234.70702139573774,102.17048256859887,142.43506992327437,298.9828069231227,144.57762416429102,122.4937337137895,37.000938157925304,46.89311697920908,81.04197666524699,84.64614043018615,249.20330884132204,171.74903967878112,152.12469675995973,43.015315604259854,141.64617873821635,109.76653050882877,169.58005525971237,58.462043718154206,82.222435361155,59.125667282555895,36.51119217642774,89.46174097577484,137.22738097672726,226.320648138506,132.00623131209804,50.433308294329834,113.82956419939836,96.73697937826222,74.83067680485838,111.94487335582518
229,2017-11-29,234.86619648535213,101.83486933161859,144.2530872841362,297.9698811976807,144.64546743338406,121.95063219387971,36.974009479711206,46.80932154816023,80.77013268441378,84.42281823095725,248.65365349880307,171.88472973091086,152.11816153459785,43.03173295685583,141.62632740401074,109.51957113867739,169.97073673552606,58.491112490160184,82.42613387768911,59.38722587879694,36.555950720507184,89.52285614315245,136.93547135323712,226.70295082286796,131.2843020306862,50.41356977909347,113.80801039119596,96.52949992286857,74.66921818252442,111.73043911349134
230,2017-11-30,234.9474988591272,101.77681410356139,145.2757561654897,297.66848427613996,144.8467925928243,121.7648669734508,36.97064036154632,46.69721962990267,80.63039596421176,84.44454747741243,248.42842784632646,172.05079280783517,152.06339094555085,42.97829362379908,141.70082968764274,109.56278871531602,170.2078920472192,58.55582238668175,82.57309502709,59.50732606282667,36.55950218685729,89.59051635863997,136.82625146899514,227.16423292888672,131.08732238107623,50.5515870805535,113.70831893378032,96.55056835748199,74.50842957389908,111.56440301902877
231,2017-12-01,235.4044575441516,101.74233995239041,145.92056392216813,297.3982785794931,145.23456170030897,121.65839361671136,37.06388656945179,46.66617487954986,80.52795155379857,84.39950533233073,248.08594856836444,172.5720241947674,152.07573955580358,42.93282943519121,141.85565801908314,109.55746955637252,170.527909281394,58.696622544581274,82.702146510675,59.71945998694668,36.7413221067167,89.90372279389885,136.9802068549236,227.68310342326845,130.8185230705555,50.774877786085085,113.64206564524781,96.52079792502643,74.49989210894346,111.56619486179127
232,2017-12-04,235.98812606551567,101.14045702682563,148.98101194140355,295.7109505513146,145.91335434650213,121.36756915621739,37.224510384925125,46.46979212446257,80.4505264595638,84.49641373961175,248.0197583231518,173.4583092177068,152.41607725556474,43.10999512653858,141.7197960936736,109.54364091552962,170.5963722360391,58.744356381559015,82.94128667795809,60.12574093385768,36.85048182104744,90.0848310956489,136.71853030650354,227.3421969967408,129.53755295840656,50.948781120622684,113.004064967553,96.23090917899353,74.42845236670588,111.05373334057037
233,2017-12-05,236.1032852670883,101.069765009522,150.87244994799417,295.5488781233143,146.38634673986206,121.4112660048643,37.38735932571978,46.49355183873231,80.66167882569172,84.5163324540401,248.37037946040329,174.22192626429293,152.5091050199583,43.291275297194154,142.0585332273759,109.49389008392154,170.9184954127603,58.77852138903147,83.25922246842829,60.426400775454596,36.8520262696389,90.36813099446417,136.63197503167703,228.1997493170182,129.38394719483824,51.09132292313898,113.14601080653263,96.48694501945579,74.40126818902345,111.00503331892162
234,2017-12-06,236.02202582854065,100.54240817696925,152.88305597601067,294.1960522690369,146.45579122933862,120.83566037056048,37.320630401828836,46.41412087446687,80.38983484485964,84.22761741797727,247.85339399177172,174.45699238886147,152.36214673184392,43.362580455482814,141.91121899404064,109.11755435697887,171.13560666289993,58.763744112142135,83.51380023513907,60.631575265991785,36.861635544152605,90.45537567185916,136.29784915027204,228.23253811708355,128.58481165897524,51.021235193828524,113.11680408043674,96.2138208189167,74.11333951180913,110.61855545578895
235,2017-12-07,235.85990678570067,100.3135418071116,153.93358167270296,293.61583806714685,146.66266980846,120.64277854400038,37.27711322626302,46.31220966192491,80.25009812465802,84.18034989367221,247.66419017916115,174.69546875995755,152.16940083721585,43.362101158075504,141.85081436806576,109.0473480545966,171.17728501207858,58.78063276598492,83.70160529723594,60.69351153108694,36.826687372590214,90.53366021496866,136.15844380971046,228.3331590116159,128.3383506268192,51.10361447058783,113.02256965727359,96.19008408433112,73.8287371463599,110.32353792996754
236,2017-12-08,236.07496525905847,100.13121218180821,154.44156749057703,293.1303093232754,147.0609260676337,120.55336458981476,37.33033328347937,46.29642751719455,80.14765371424393,84.06388590260204,247.35982578149998,175.26105902788686,152.04746529588368,43.366224324401095,141.8645890472788,108.94613540407411,171.28314775272247,58.87003899644207,83.85960761358146,60.84688977540198,36.967331489492175,90.84105301813432,136.29336484079545,228.4844091484639,128.04815359967893,51.266820973893644,112.97326473849664,96.13670400229596,73.70094764311614,110.23948413636269
237,2017-12-11,235.98906837400884,99.23900285381833,156.16971630688747,291.2031311978238,147.81234217429042,120.44215078739401,37.376880468445506,46.167554192032824,80.07022862000667,83.94661229368455,247.41411267507414,176.11529141398296,152.02036966952818,43.65964166876242,141.2848133178043,108.76234530088927,170.6389457125953,58.747227304108414,84.10162217634523,61.08618602427442,36.944561744195994,90.9020623365702,136.03279885277675,227.046156089727,126.87084888773771,51.24364065566905,112.44063944520815,95.90056698632974,73.31885402895207,109.71634272063072
238,2017-12-12,235.9153513111295,99.1260244261827,157.35215328115186,291.1050363566182,148.32739450976823,120.58187086392039,37.50559428954036,46.217974440711565,80.28138098613798,83.90075244337675,247.8070654760324,176.81898023546785,152.0074727792828,43.86569864383939,141.474974661131,108.69806350703985,170.71668819048085,58.72111049185713,84.39061119280922,61.33863981025415,36.90207345379379,91.1116448565518,135.96339588668164,227.55677721255367,126.80612882465805,51.318494074119236,112.63205339341413,96.21325001163909,73.21026077723639,109.73852502450089
239,2017-12-13,235.66976782835744,98.58438071136895,158.55131537187384,289.89228374497463,148.44984502541737,120.11667353418657,37.40765063724912,46.1657574799077,80.00953700530533,83.55206766130328,247.33471872196623,176.97463429970804,151.7653953130095,43.95379069788969,141.18232098128448,108.32896065783908,170.69522980365983,58.64549157814698,84.60156799313988,61.50143107160041,36.86902851193349,91.10954957837184,135.65373436981326,227.26088312145663,126.12153943880453,51.18161819508567,112.65818938906054,96.01387209780509,72.85495956590471,109.45456073514748
240,2017-12-14,235.371850491132,98.3690837603202,158.7101795983584,289.53041338995394,148.72173514695623,120.04626584948033,37.336417103433966,46.09076985118989,79.86980028510429,83.45246263942457,247.1938459642263,177.11848090801237,151.4899246122867,43.961880337426905,140.9820969254026,108.28768669196921,170.5099771940856,58.60174322716987,84.73199466935985,61.52793355313368,36.793629798983105,91.08415550248486,135.5456356858307,227.05634645220982,126.01397781585155,51.19925052319318,112.62480789830856,96.07918103474297,72.5185366049643,109.28952587800994
241,2017-12-15,235.4831587334488,98.22763273168314,158.27046537673436,289.34328278868935,149.19787779389227,120.08907203788881,37.365973850295745,46.10086168698706,79.76735587468929,83.29305853889987,246.94326285376786,177.579121008488,151.29926810295012,43.966385288814465,140.86390697367415,108.23669936522872,170.4063694543347,58.63151301374221,84.82025470132164,61.65381549109262,36.896812796878955,91.27515255174345,135.71836630980783,226.93108432979096,125.88546896197283,51.300859120718144,112.64177831586939,96.12811753961034,72.35574911983846,109.35836962847739
242,2017-12-18,235.30487374461717,97.61051645767668,157.07573073920025,288.80023363442547,150.26474483393008,120.41063693058226,37.370755686343365,46.03743468036188,79.68993078045445,83.1189953915214,247.21323047563416,178.11187180262723,151.16580726293512,44.215903709177205,139.958493821734,108.32209267924281,169.29341870883016,58.34393247153499,84.799077696699,61.86535857798222,36.78647543229441,90.93118708554468,135.60872742865678,224.88178603062093,125.31073061239638,51.12184739904111,112.34330366766798,96.25594914510833,71.97777643737484,109.38237956983896
243,2017-12-19,235.27876208268998,97.63438694165059,157.34259631749129,289.32512268967633,150.91194984593466,120.69970549879224,37.496616452685565,46.10433137576322,79.90108314658387,83.08240117114691,247.70411530829142,178.72552975189953,151.15561430789424,44.394825833216444,140.07080997780932,108.38227490142751,169.28425459099228,58.27026673105988,84.99077135041261,62.12806211951911,36.724918663473616,90.99512933509865,135.60215819249075,225.27485246258306,125.47854578703719,51.15727034077778,112.6264191257193,96.70103785245811,71.90792619752897,109.59973260596303
244,2017-12-20,235.1208005130819,97.24848425833396,157.69563899537735,288.81279312350625,151.17887334767454,120.38325475659995,37.401819770462765,46.06565163085559,79.6292391657509,82.75849294386555,247.3466749587512,178.80920147781268,150.93743707554842,44.45128325373915,139.71890612978297,108.15183553573519,169.21702603687189,58.15203029791992,85.10444875976494,62.31085326277442,36.67851689669799,90.84640698725315,135.3617956948465,224.90966206639544,125.0381223694607,50.98833072534629,112.75230762552304,96.6356438394491,71.60961679655868,109.50919657612224
245,2017-12-21,234.94978787432177,97.20516949234651,157.09895440621426,289.22486461724856,151.60614876134136,120.45932790055593,37.339871122895836,46.00132651429292,79.48950244554965,82.69953239517837,247.33981666863394,178.9043023267181,150.7080408577408,44.42452122130361,139.47962796319462,108.26110524266825,169.02978946678635,58.07125385085991,85.14066794482588,62.36670427631319,36.595675614271286,90.67609368052923,135.3296379162651,224.68615752579456,125.18360542779308,50.981704843278315,112.8275046452556,96.83424632490397,71.34759611145893,109.53131266141055
246,2017-12-22,235.22571375999107,97.2490539468078,156.01260338213584,289.8798564643367,152.24669135842788,120.64483966671611,37.38488232568725,46.01941449945429,79.38705803513537,82.59662827718758,247.24417227432977,179.34403617827817,150.58635316659576,44.39234345774684,139.34388264426934,108.36999176987192,168.96966478876,58.070159507097685,85.14084087275093,62.53061142226944,36.69739627354591,90.72654682914958,135.58511833435472,224.59353282824307,125.31415793880556,51.06713015130377,112.96258496445932,97.01365719665449,71.27540644632305,109.77685549945497
247,2017-12-26,235.99729291759937,97.46742119657505,153.83291299731093,293.75327520979187,154.65397622834013,121.76337605146978,37.63571079027512,46.03662112259905,79.52078530702742,82.75658405034763,248.85351232526656,180.74830328287598,150.95064879284575,44.68475300504726,138.7089212896159,109.1918065754117,168.47220419964444,57.654795343296286,85.07591145818508,63.22148009390013,36.57586510480548,89.9770021274279,135.8690340791256,223.57935349551468,125.94449268727709,50.938678219677044,113.52285735732083,98.04471884293407,71.31578691340401,110.55355447214104
248,2017-12-27,236.14137941603116,97.2855687278417,154.23397869765978,294.29229402010134,155.0857944386908,121.55295611801375,37.58372561260505,45.99969854899936,79.24894132619661,82.5545950978211,248.76486547176793,180.9887054825266,150.91499730439156,44.716860072006014,138.45339321406945,109.12480771566202,168.66309425643345,57.541162202991046,85.17140530074215,63.4671153476718,36.55402042731249,89.74436817043525,135.74520134222604,223.4936626054146,125.74890384564367,50.79170319018253,113.81802565278966,98.07117197373482,71.15950914491059,110.54207803104121
249,2017-12-28,236.284942108063,97.44027866822744,153.8264245139252,295.76165755446164,155.66652146312714,121.72493541972626,37.568587348838214,45.93778758341578,79.10920460599448,82.62524132273101,249.04678112049035,181.27623888847256,150.88793120361382,44.67206807713003,138.33159445391192,109.38939686994958,168.7666761418016,57.472060105755595,85.20891154399322,63.5857423973889,36.4992556531199,89.50660660898444,135.8352848242682,223.59065344631532,126.12778652309727,50.8130061942136,114.07126127433001,98.35079680934565,71.04222430641481,110.61866077062366
250,2017-12-29,236.8818060851892,97.67312759136225,153.06177720213458,297.4653903935461,156.44467350082803,121.99547693328813,37.66368876071245,45.959620261330166,79.00676019558072,82.65708166261128,249.25722606133476,181.94145617115595,150.98644559387066,44.62913960107896,138.3328389904997,109.64273292869241,169.0243071534087,57.48935683797445,85.23060227193497,63.8104188947419,36.63175741497182,89.50698086638194,136.21792857693328,223.85480434587404,126.47772490209266,50.931407796250646,114.39175326950135,98.60002012920847,71.11464409637041,110.89378804265186
251,2018-01-02,238.87027438834818,98.50449824622349,153.20864005540167,305.1429475401607,159.15655530664984,123.33168873681795,38.13100627293111,46.016618434082595,79.14048746747484,83.34951134754381,252.18576963892644,184.48765501600175,152.35826360259483,44.96301847252461,138.39485513304217,110.88677128484844,169.92653213575844,57.202559032819906,85.4505416190548,64.6859688345105,36.64185099427185,88.7346979983278,137.03649181950527,224.51343859556894,127.80189805292514,50.96319696725131,115.72586517074116,99.79960342832626,71.67683309852023,111.55345463151093
252,2018-01-03,239.26931740148163,98.42990322271518,154.35760271595012,306.45974963591,159.5829526331347,123.14189613161469,38.132679625346604,45.997883154371266,78.86864348664203,83.26373486888109,252.42573344921908,185.0431129764507,152.59035706175084,45.027441521785676,138.33627216290702,110.87743653472911,170.46022828497306,57.13064378889309,85.6614822935794,64.95442868470059,36.65014469568797,88.53817819448456,137.04528018998616,224.87384192949855,127.72546807774198,50.85722407716123,116.20913138662627,99.84280895078128,71.62422704353314,111.46139324804544
253,2018-01-04,239.4561122830392,98.67106033008503,154.7064387595328,308.60972108176236,160.1189399271145,123.31980799788248,38.1602216686668,45.98886286931301,78.72890676644076,83.43779593786341,253.02424998359044,185.3811780954026,152.7258288984361,45.02321246063231,138.27934281111956,111.1782529648957,170.8874517432329,57.157285317188006,85.79237862783555,65.14651999069957,36.62248518241207,88.35086897167044,137.26397921952443,225.41650568715946,128.19962143847593,50.917357962620294,116.64204138664991,99.9034044846894,71.59567581897305,111.4411916908239
254,2018-01-05,240.05894322128867,98.9685350397756,154.698927993853,310.88516336973055,160.8106794216059,123.58106843066406,38.295133587911174,46.06716425409271,78.62646235602429,83.55748207938939,253.53309099956712,186.08653448552897,152.98226956115568,45.028409833254194,138.34413147740665,111.44598260150688,171.44165318083853,57.27096982558375,85.91866472285308,65.43142714114992,36.77817389568732,88.41425447566313,137.76924355667316,226.1156616931072,128.6205160561435,51.07118017730953,117.13038922243145,99.9259774120093,71.74033475204504,111.60597040491193
255,2018-01-08,241.25995288683208,99.5050624446382,156.03462899953004,317.118284759977,162.15093019439786,124.35487021359937,38.638224209465406,46.228512170143404,78.54903726179286,84.19514965265385,256.11416980049694,187.57087641753597,154.34669342784036,45.3691373611672,138.174498092139,112.2979250845935,172.43499958710316,57.30284881331774,86.2348950945102,66.04540298613604,36.83587374930177,87.8997059821387,138.6610732810141,226.87480238546783,129.44984359381957,51.08497713657741,118.22780951351635,99.83715528514931,72.22717846433645,111.62322721858077
256,2018-01-09,241.61656172290566,99.84304710556574,157.4578210910629,319.5969923114286,162.74018000355176,124.72031345502931,38.87818653726066,46.3785659469337,78.76018962792074,84.40054413431233,257.35254208920895,188.53806740531226,154.86507378392895,45.60978678146321,138.5739133153213,112.53718922752104,173.1215602149745,57.352535034205246,86.60823114806028,66.40658689891363,36.8275198885631,87.97579868751863,138.9781269884775,228.2678508861535,129.9908612291507,51.188616819714966,118.95165504376145,100.16397310914238,72.4092913290285,111.74502782956128
257,2018-01-10,241.78117547990203,99.72993623632111,159.06500560821496,320.8399287993496,162.86446979460578,124.44040923208799,38.89507657471967,46.42744256043119,78.48834564708744,84.29440736375025,257.71252248916943,188.97247791850037,155.17761542403105,45.743344237089495,138.51849367670766,112.44289775731598,173.7205897948043,57.36272443376514,86.93333244859252,66.66543671868362,36.82977178307238,87.87098842311082,139.0500344568266,228.90887258161334,129.87138963299878,51.08562982868655,119.49594550813013,99.9582221174573,72.33721450604335,111.51705618386242
258,2018-01-11,241.86080855337823,99.91571326565064,159.78167575457786,322.78509550910604,163.06007769510185,124.5120597509304,38.94060866557102,46.45490482097568,78.34860892688704,84.42340828881824,258.38129238860546,189.40188283703617,155.47322970027918,45.8082225732913,138.57763703215142,112.64382524881859,174.15457668117554,57.41321033259907,87.20671961180426,66.77282565199596,36.78925353978448,87.77366934871512,139.31485717287842,229.6819127740465,130.283895559717,51.14015850734939,119.96095841589289,99.99546396797982,72.27195882500253,111.36387583079971
259,2018-01-12,242.3048243588055,100.14352561036175,160.02856688050852,324.7309702279987,163.3769699223461,124.65136496532338,39.08719593989828,46.568596220757264,78.24616451646783,84.4734971283573,258.90775545390204,190.1456407135846,155.86294785826223,45.880976017047686,138.73464762050824,112.79923089473553,174.65572942710315,57.54389282946283,87.46513791924498,66.96218676885509,36.92531894467987,87.9229237543104,139.8480689642456,230.56033903920036,130.62672324305305,51.27949260489046,120.45105204083418,99.99385713470602,72.36398833418204,111.40088031019381
260,2018-01-16,242.76375160184267,100.64903248770523,162.6314635757344,331.0999096391884,163.5677214978111,125.16393261443586,39.65655039197691,46.98947522825358,78.37989178836698,84.8147950550171,262.25171079652193,192.20061617507943,157.9858538974052,46.6884663341146,139.06513921732898,113.3749360510005,175.54857972195381,57.614246008479526,88.53595992889228,67.48421903071356,36.83538440729044,87.74546124149603,140.97518242172137,232.87726826156697,131.57256820315564,51.25134834899658,121.9692790045048,100.13694117308953,72.7004364036476,111.11653613072006
261,2018-01-17,242.5593460347331,100.43536298386387,163.92703062620856,331.57872991699014,163.2298354841705,124.69958929557207,39.656814310054685,47.052604036842844,78.10804780753286,84.53729620297527,262.36162723762817,192.40553039962398,158.28419775992998,46.86135962781989,138.96530838550518,113.15089551512288,175.82466071969222,57.600781313640276,88.91246878853865,67.62324557770866,36.790709174987924,87.67734274462806,140.97866217611713,233.41991868139937,131.3332106647284,51.092112605402846,122.3646868642443,99.90915975427114,72.52609048816764,110.81081821992426
262,2018-01-18,242.2436808500315,100.52305899212645,164.2425625261217,332.7265590435909,162.96693290759427,124.57945611904334,39.681632008158104,47.08729133299522,77.96831108733095,84.48209329740615,262.73413916930866,192.56103124401164,158.53762461399486,46.95680030635343,138.95324854757916,113.22805542945396,175.89651037114544,57.61955913307384,89.21858274842224,67.61309748688815,36.70013824463567,87.6032819431761,141.15744601467313,234.04173301408179,131.6262313879998,51.08393447994392,122.65573161454394,99.92505926767157,72.35592933627466,110.59247637221604
263,2018-01-19,242.2729799517928,100.65801816523293,164.01325941492118,333.863294547305,162.83675429900853,124.52198075598494,39.80418940138109,47.20050443262638,77.86586667691574,84.33852379992821,262.92327372677397,192.99256123007547,158.85901498927157,47.0507470254738,139.0138163707912,113.26866551089287,176.00377319977127,57.71098209375756,89.49137415979051,67.68970114758508,36.78407522003127,87.76200443403663,141.58850456219207,234.71926005081417,131.8528417008422,51.155138594203365,122.94998132642712,99.90258854634706,72.34298386444522,110.57702800871239
264,2018-01-22,241.42539804270524,100.70272867769363,163.69528307560114,336.18494581230294,161.700366647744,124.25047449683188,40.06211857924405,47.399026956783814,77.78844158268643,84.02921414498357,264.0357619365173,193.1694195245271,160.1123748028615,47.57513137251292,138.54438684827775,113.47342895174471,175.1996939512138,57.59175312048607,90.06225242832423,67.68391927463333,36.58795037409739,87.40687703105829,142.0654782733912,234.83005933877212,132.07197702037226,50.8475871945979,123.18665928691759,99.67855973219079,72.30322888377574,110.17678350515914
265,2018-01-23,241.02830579516953,100.89133031659347,164.3080861633529,337.3135558054815,161.50486396586916,124.25160638873894,40.26174805598459,47.53504409728581,77.99959394881321,83.88517723003602,264.64188206041615,193.56983744448738,160.50063217520824,47.8454339921906,138.75571227503895,113.52581992472167,175.1745757995029,57.56540061046178,90.45878624833803,67.85426310274894,36.48789139445206,87.49062624673618,142.1880430491445,235.82810663515045,132.41723867559273,50.8251890597987,123.54775792615699,99.95995623063094,72.30631169644786,110.20299026532328
266,2018-01-24,240.42509691712027,100.64334417883134,165.01929561509843,337.245111190199,160.88699769482835,123.6072743569371,40.23469444941461,47.55537322155374,77.72774996797857,83.42314072846678,264.31604644522275,193.39199905798557,160.64310902192003,47.991765455126895,138.47430943345574,113.26694903125727,175.02887493982988,57.48877290580406,90.77820310838399,67.93686986269867,36.39810260892811,87.37068290049251,142.0428607462387,235.9963763570708,132.1136015919265,50.5901045731292,123.70219309606802,99.70803513816853,72.06046956305566,109.90118311528717
267,2018-01-25,239.7362633415596,100.71240896207159,164.78434370018164,337.9542362048046,160.39572579186088,123.31947989713983,40.23420365170876,47.53946254630402,77.58801324777815,83.19639632842748,264.2582161469073,193.177725338632,160.73377606854817,48.05246099019433,138.27458875760706,113.32955042226149,174.7003429143109,57.44335232084219,91.01927924268128,67.88624593307203,36.267244013152045,87.23635255097923,142.0721055914639,236.22795422295823,132.35760577662816,50.508797751685876,123.75782464703492,99.6978376412322,71.8305765399073,109.69521141992149
268,2018-01-26,239.4247343009271,100.84473902568695,164.0549638373491,338.77435522495017,160.0928439885487,123.10957527196933,40.33424064977702,47.594980499594584,77.48556883736545,82.89755638546461,264.03109652335735,193.26127977613834,160.88927411369878,48.104382114680554,138.14559879805307,113.37619157473856,174.43682504798522,57.47098463025068,91.221616230723,67.93904627136737,36.316711402037434,87.32821164703364,142.35579017655033,236.50633646581466,132.5511393567841,50.511000902544296,123.82708295442514,99.64693600458362,71.7705941970846,109.69935361312355
269,2018-01-29,237.80557841703265,100.9736592532933,162.6737107642839,340.96406002437567,158.795454891705,122.49813437800557,40.547626939962925,47.5874833517134,77.40814374312932,82.24701090568125,264.0603652113976,192.6028009020959,161.661527258536,48.46997971973889,137.13824962067716,113.71792701523472,172.76726731575368,57.17729396607017,91.57347765480075,67.9627157789087,36.06013185737059,86.75325204384684,142.4328401735233,235.4347784095356,132.76647055768706,50.03410470531392,123.49523966582545,99.32097833833042,71.66954001035059,109.38806010345832
270,2018-01-30,237.24966686314215,101.21741248197367,163.1096717483459,342.33096627023997,158.66668084122378,122.43219879655094,40.74155524706605,47.6477735850577,77.61929610925795,82.03735281729585,264.3841963948704,192.8151820082474,161.90529690210863,48.68052061914171,137.19395844397707,113.85147118748556,172.5535580532586,57.103000179032016,91.90198220361027,68.17455153351281,35.95615219432341,86.76425753438231,142.44495173640456,236.06524595349998,133.13985553985512,49.971518745801845,123.71453479953828,99.5624577517769,71.67811988617309,109.44954070157003
271,2018-01-31,236.5417500884941,101.03523036029617,163.74141581321138,342.6366982005439,158.17311786609326,121.74648850066303,40.71375263198535,47.59105816590599,77.34745212842385,81.53569150060196,263.824888301316,192.5017536563767,161.91538197319423,48.765789831090636,136.77486982202683,113.68822008758052,172.2748053337353,56.9855769307542,92.15896628846957,68.31242190339422,35.8710744287605,86.57518018793884,142.20440683691268,235.88882293540615,132.87669689567545,49.705850347859354,123.75554220887862,99.2677259785038,71.44950793761554,109.18365460402077
272,2018-02-01,235.80366756474774,101.17844613340168,163.52479790837577,343.8465506017521,157.86017570241708,121.44382618209369,40.71745998808664,47.49818491144843,77.20771540822348,81.29559251076783,263.58628175318,192.20645416872335,161.8874774967961,48.76536378237484,136.45848105294132,113.85828484151104,171.86998379907064,56.907510289956974,92.34453496497623,68.3289797147495,35.75358201011424,86.3771265312642,142.15500077386832,235.8034263128865,133.17150626188746,49.6041774270765,123.7277029801957,99.2120427121401,71.247358235772,109.01302210750417
273,2018-02-02,235.49857088896147,101.39065541520688,162.90880266693569,345.2806150225129,157.78484973275252,121.24584162663157,40.826478172687864,47.478217580399765,77.105270997809,81.00933224987858,263.2335962074526,192.2640454889613,161.93935823867687,48.75727692607478,136.23644242629703,114.02124368654916,171.58667640636716,56.91146128630231,92.4991873275696,68.4586645747225,35.82489672598767,86.41226046352244,142.3779059059045,235.7966135035216,133.42378335651878,49.596644976655625,123.74418767878893,99.11331030337153,71.22414533039094,109.0507562904561
274,2018-02-05,234.21817158217218,101.7639982088045,162.36600126001395,349.8034779776101,157.40073678480113,120.82495361895985,41.0915619334602,47.26619396280732,77.02784590357709,80.5398619599383,263.2204966899646,191.83829096020142,162.49237819683282,48.95958490026966,135.10914863560592,114.73103128142256,170.17219172012216,56.60535597566995,92.75682600697988,68.74466972757006,35.68010743325377,85.72084871315563,142.38375530126936,234.08766711587043,133.83484690603615,49.15527065678583,123.43248645516675,98.63456142234128,71.26971759895086,108.81918129063337
275,2018-02-06,233.8714019395678,102.08031458457181,163.210540167264,352.0337245652537,157.62703441455508,120.86919513941244,41.308958188893634,47.26941512647338,77.23899826970383,80.43149604365108,263.6351287041977,192.21722328169488,162.69106421418584,49.12388486771596,135.18063147896095,114.98142065318694,170.133291185421,56.54686388273474,93.06841555038889,69.04462684352957,35.626359028297514,85.7132405559396,142.40778343728545,234.58288938210188,134.26963893799356,49.12534530839649,123.71175762017367,98.82398777233456,71.33273015757754,108.89706163283587
276,2018-02-07,233.41313479956403,101.96092584006703,164.2916786297489,353.2005669287425,157.49901852885333,120.31308378962137,41.306434084761605,47.16268423230095,76.9671542888694,80.04696481898849,263.21214022969616,192.10391491464162,162.66727449837418,49.16787490106633,134.80488924696277,114.92584026979145,170.06370321107144,56.4547731510186,93.31367934150443,69.26573235637176,35.59637376651777,85.51591800821126,142.19492982497002,234.3096667584218,134.06057083396462,48.90184991077869,123.83424000788399,98.47775708630343,71.15795781201992,108.64109109266352
